query_id,best_hit
tr|H0Y3T0|H0Y3T0_HUMAN,7OO3_b
tr|H0Y3U4|H0Y3U4_HUMAN,7N00_B
tr|H0Y5R2|H0Y5R2_HUMAN,6ZNM_x
tr|H0Y6C6|H0Y6C6_HUMAN,7BFP_C
tr|H0Y7J2|H0Y7J2_HUMAN,6N7K_D
tr|H0Y843|H0Y843_HUMAN,7JTK_D
tr|H0Y845|H0Y845_HUMAN,5U1T_A
tr|H0Y8V2|H0Y8V2_HUMAN,7ML7_B
tr|H0Y9H7|H0Y9H7_HUMAN,3AFO_B
tr|H0Y9X9|H0Y9X9_HUMAN,6EA4_B
tr|H0YA43|H0YA43_HUMAN,3H0D_B
tr|H0YAI3|H0YAI3_HUMAN,4IU6_A
tr|H0YAU2|H0YAU2_HUMAN,7AOI_Av
tr|H0YBC9|H0YBC9_HUMAN,3F8T_A
tr|H0YBS3|H0YBS3_HUMAN,1FRP_B
tr|H0YC43|H0YC43_HUMAN,7PMK_Y
tr|H0YCE8|H0YCE8_HUMAN,7OOP_S
tr|H0YD51|H0YD51_HUMAN,3EPJ_B
tr|H0YDE7|H0YDE7_HUMAN,5OQM_1
tr|H0YDN7|H0YDN7_HUMAN,6DU8_C
tr|H0YE42|H0YE42_HUMAN,4QRV_A
tr|H0YEC4|H0YEC4_HUMAN,7VJV_A
tr|H0YEP3|H0YEP3_HUMAN,2HC9_A
tr|H0YF44|H0YF44_HUMAN,2CH6_D
tr|H0YFE3|H0YFE3_HUMAN,3ZIF_R
tr|H0YFQ0|H0YFQ0_HUMAN,6GCI_A
tr|H0YFZ5|H0YFZ5_HUMAN,6SCJ_A
tr|H0YG40|H0YG40_HUMAN,7PMY_A
tr|H0YGQ4|H0YGQ4_HUMAN,4BTF_A
tr|H0YGW0|H0YGW0_HUMAN,6QNX_C
tr|H0YH26|H0YH26_HUMAN,5ZWO_9
tr|H0YH33|H0YH33_HUMAN,6VP8_A
tr|H0YH91|H0YH91_HUMAN,2VQM_A
tr|H0YI27|H0YI27_HUMAN,5GOY_A
tr|H0YJE1|H0YJE1_HUMAN,1VZO_A
tr|H0YJL4|H0YJL4_HUMAN,7QE7_J
tr|H0YJP5|H0YJP5_HUMAN,6YFG_MJ
tr|H0YJQ8|H0YJQ8_HUMAN,7DCN_A
tr|H0YJT8|H0YJT8_HUMAN,2RVK_A
tr|H0YJX8|H0YJX8_HUMAN,5WBK_A
tr|H0YK92|H0YK92_HUMAN,4QXE_A
tr|H0YKM5|H0YKM5_HUMAN,6UPL_H
tr|H0YL02|H0YL02_HUMAN,5UPL_A
tr|H0YLT2|H0YLT2_HUMAN,6JUV_A
tr|H0YLY2|H0YLY2_HUMAN,7PLO_Q
tr|H0YLZ6|H0YLZ6_HUMAN,6YFC_ED
tr|H0YMT2|H0YMT2_HUMAN,6TMK_Q
tr|H0YN68|H0YN68_HUMAN,6XYW_Ar
tr|H3BM30|H3BM30_HUMAN,6FN6_A
tr|H3BM60|H3BM60_HUMAN,6H3Z_B
tr|H3BMF0|H3BMF0_HUMAN,7DR1_D
tr|H3BMH4|H3BMH4_HUMAN,3VX8_D
tr|H3BMR3|H3BMR3_HUMAN,1TT5_C
tr|H3BN60|H3BN60_HUMAN,5M6Q_B
tr|H3BN71|H3BN71_HUMAN,6OWT_A
tr|H3BNQ4|H3BNQ4_HUMAN,7DSK_A
tr|H3BPH6|H3BPH6_HUMAN,5IJN_Y
tr|H3BPM9|H3BPM9_HUMAN,7PEL_F
tr|H3BQB7|H3BQB7_HUMAN,5OKC_F
tr|H3BQI6|H3BQI6_HUMAN,5JXT_K
tr|H3BQJ7|H3BQJ7_HUMAN,1RI9_A
tr|H3BRM1|H3BRM1_HUMAN,1WFK_A
tr|H3BRQ5|H3BRQ5_HUMAN,6OET_C
tr|H3BS87|H3BS87_HUMAN,3I0U_B
tr|H3BSG9|H3BSG9_HUMAN,5IZ5_A
tr|H3BSI4|H3BSI4_HUMAN,2KNH_A
tr|H3BSV9|H3BSV9_HUMAN,7NUU_B
tr|H3BTF0|H3BTF0_HUMAN,7B6W_AAA
tr|H3BUD5|H3BUD5_HUMAN,7OXP_J
tr|H3BUY6|H3BUY6_HUMAN,5SZJ_B
tr|H7BY63|H7BY63_HUMAN,6XE9_A
tr|H7BY76|H7BY76_HUMAN,3S5O_A
tr|H7BYM1|H7BYM1_HUMAN,7DSK_A
tr|H7BYT7|H7BYT7_HUMAN,7JPT_A
tr|H7BZA6|H7BZA6_HUMAN,5N1Q_F
tr|H7BZQ2|H7BZQ2_HUMAN,1FS8_A
tr|H7BZR2|H7BZR2_HUMAN,5ECJ_B
tr|H7BZU6|H7BZU6_HUMAN,7AOI_XG
tr|H7C054|H7C054_HUMAN,7KRJ_C
tr|H7C0N1|H7C0N1_HUMAN,6LPT_B
tr|H7C0X8|H7C0X8_HUMAN,1D0N_A
tr|H7C1T1|H7C1T1_HUMAN,2QAG_A
tr|H7C1Y8|H7C1Y8_HUMAN,2VWA_D
tr|H7C2F7|H7C2F7_HUMAN,2L6F_A
tr|H7C2M1|H7C2M1_HUMAN,6WQ2_N
tr|H7C2U7|H7C2U7_HUMAN,5I2C_A
tr|H7C345|H7C345_HUMAN,1IS2_A
tr|H7C397|H7C397_HUMAN,2VQM_A
tr|H7C3Q0|H7C3Q0_HUMAN,7PUA_F6
tr|H7C3V9|H7C3V9_HUMAN,3A9Z_B
tr|H7C541|H7C541_HUMAN,2LOO_A
tr|H7C545|H7C545_HUMAN,6X9O_A
tr|H7C5G9|H7C5G9_HUMAN,6AR0_A
tr|H7C5U4|H7C5U4_HUMAN,7A5H_G
tr|I3L116|I3L116_HUMAN,7MO7_A
tr|I3L139|I3L139_HUMAN,3JR1_A
tr|I3L1L8|I3L1L8_HUMAN,5XF1_A
tr|I3L262|I3L262_HUMAN,3FBL_A
tr|I3L295|I3L295_HUMAN,5XPD_A
tr|I3L2A8|I3L2A8_HUMAN,1IUF_A
tr|I3L2I2|I3L2I2_HUMAN,4U3Y_A
tr|I3L2W7|I3L2W7_HUMAN,2M5T_A
tr|I3L321|I3L321_HUMAN,2NSX_A
tr|I3L3B1|I3L3B1_HUMAN,1FI4_A
tr|I3L448|I3L448_HUMAN,2P4F_A
tr|I3L492|I3L492_HUMAN,2MQ9_A
tr|I3L4F5|I3L4F5_HUMAN,4Z31_B
tr|J3KPV9|J3KPV9_HUMAN,7BQN_A
tr|J3KQ09|J3KQ09_HUMAN,5KT7_A
tr|J3KQI1|J3KQI1_HUMAN,6GCI_A
tr|J3KQR4|J3KQR4_HUMAN,6QNX_C
tr|J3KRJ8|J3KRJ8_HUMAN,2ZOG_B
tr|J3KRS5|J3KRS5_HUMAN,3K1I_C
tr|J3KS81|J3KS81_HUMAN,3FH3_B
tr|J3KSC3|J3KSC3_HUMAN,1SLQ_C
tr|J3KSE2|J3KSE2_HUMAN,7DSX_A
tr|J3KSK1|J3KSK1_HUMAN,6MSB_W
tr|J3KSV8|J3KSV8_HUMAN,5XMG_A
tr|J3KSX2|J3KSX2_HUMAN,7L2Z_F
tr|J3QQJ5|J3QQJ5_HUMAN,7KMT_B
tr|J3QQW5|J3QQW5_HUMAN,7CKO_A
tr|J3QQY9|J3QQY9_HUMAN,6Z1P_Bw
tr|J3QRP2|J3QRP2_HUMAN,7E6T_A
tr|K7EIJ0|K7EIJ0_HUMAN,2CAY_A
tr|K7EIM3|K7EIM3_HUMAN,7EG4_B
tr|K7EJF8|K7EJF8_HUMAN,4XME_A
tr|K7EJY2|K7EJY2_HUMAN,2HX6_A
tr|K7EJY5|K7EJY5_HUMAN,5VNY_A
tr|K7EK55|K7EK55_HUMAN,1UF2_T
tr|K7EK57|K7EK57_HUMAN,6KYB_B
tr|K7EL03|K7EL03_HUMAN,7DSK_A
tr|K7EL62|K7EL62_HUMAN,6NE6_A
tr|K7ELZ9|K7ELZ9_HUMAN,6W6L_5
tr|K7EMB2|K7EMB2_HUMAN,4W8Z_A
tr|K7EMF5|K7EMF5_HUMAN,7DCO_s
tr|K7EMH8|K7EMH8_HUMAN,6I5B_A
tr|K7EMM7|K7EMM7_HUMAN,3QML_D
tr|K7EN48|K7EN48_HUMAN,6QNX_C
tr|K7ENB5|K7ENB5_HUMAN,7CAL_C
tr|K7EPH5|K7EPH5_HUMAN,6UHS_A
tr|K7EPM0|K7EPM0_HUMAN,5ESH_A
tr|K7EPY1|K7EPY1_HUMAN,5WB5_B
tr|K7EQ88|K7EQ88_HUMAN,7SGL_C
tr|K7EQC2|K7EQC2_HUMAN,7OBQ_u
tr|K7EQQ5|K7EQQ5_HUMAN,7RD8_A
tr|K7ERD4|K7ERD4_HUMAN,6TH6_BJ
tr|K7ERR5|K7ERR5_HUMAN,6AV8_A
tr|K7ESG2|K7ESG2_HUMAN,7AOI_Bc
tr|M0QY31|M0QY31_HUMAN,3R4D_C
tr|M0QY57|M0QY57_HUMAN,2BBZ_B
tr|M0QZM3|M0QZM3_HUMAN,4CKT_B
tr|M0QZP3|M0QZP3_HUMAN,6RXU_CX
tr|M0R0U5|M0R0U5_HUMAN,7CNS_A
tr|M0R0W3|M0R0W3_HUMAN,3FHK_E
tr|M0R164|M0R164_HUMAN,5A8I_A
tr|M0R175|M0R175_HUMAN,3TX7_B
tr|M0R191|M0R191_HUMAN,2LJW_A
tr|M0R284|M0R284_HUMAN,2AFF_B
tr|M0R2C0|M0R2C0_HUMAN,1IGU_B
tr|M0R3A2|M0R3A2_HUMAN,6HYD_A
tr|M0R3H2|M0R3H2_HUMAN,2JII_B
tr|Q2HNT4|Q2HNT4_HUMAN,6EJ2_A
tr|Q5H936|Q5H936_HUMAN,6SP2_C
tr|Q5HYT5|Q5HYT5_HUMAN,6EJ2_A
tr|Q5JP02|Q5JP02_HUMAN,7M3X_A
tr|Q5JUQ1|Q5JUQ1_HUMAN,7DSK_A
tr|Q5JX65|Q5JX65_HUMAN,3D47_E
tr|Q5QPE7|Q5QPE7_HUMAN,5ZYT_C
tr|Q5T593|Q5T593_HUMAN,3EGW_B
tr|Q5T5U6|Q5T5U6_HUMAN,5L16_A
tr|Q5T739|Q5T739_HUMAN,3DDC_B
tr|Q5VX67|Q5VX67_HUMAN,2H8H_A
tr|Q6P088|Q6P088_HUMAN,4E6S_A
tr|Q6P7P1|Q6P7P1_HUMAN,7SID_A
sp|Q6UY13|YB003_HUMAN,1S55_A
sp|Q6ZS92|YD022_HUMAN,1FJR_A
sp|Q6ZVU0|YK022_HUMAN,5KEL_E
sp|Q6ZWC4|YS043_HUMAN,7PUA_F3
tr|Q9BZ31|Q9BZ31_HUMAN,5YQ0_E
tr|R4GMV5|R4GMV5_HUMAN,6U42_7G
tr|R4GMY0|R4GMY0_HUMAN,6Q6I_A
tr|R4GMY8|R4GMY8_HUMAN,6R7F_Q
tr|R4GN90|R4GN90_HUMAN,5HYC_A
tr|S4R2X7|S4R2X7_HUMAN,3QK9_B
tr|S4R367|S4R367_HUMAN,5G24_A
tr|S4R3R2|S4R3R2_HUMAN,1I24_A
tr|S4R3U8|S4R3U8_HUMAN,3EPJ_B
tr|S4R3Z0|S4R3Z0_HUMAN,6SC2_C
tr|S4R420|S4R420_HUMAN,3FHD_A
tr|U3KQB7|U3KQB7_HUMAN,2GWO_C
tr|U3KQS4|U3KQS4_HUMAN,6TM5_S
tr|V9GY18|V9GY18_HUMAN,2YGW_B
tr|V9GYP5|V9GYP5_HUMAN,5FAI_A
tr|V9GYS9|V9GYS9_HUMAN,5X59_C
tr|X6RDS5|X6RDS5_HUMAN,7NSH_BG
tr|X6RGY1|X6RGY1_HUMAN,7N9F_z
tr|X6RH03|X6RH03_HUMAN,5XOM_B
tr|X6RKN2|X6RKN2_HUMAN,3P3Y_A
