query_id,best_hit
tr|F8VZC2|F8VZC2_HUMAN,6D80_A
tr|F8W026|F8W026_HUMAN,2CG9_B
tr|F8W1D1|F8W1D1_HUMAN,6FG9_B
tr|F8W1H7|F8W1H7_HUMAN,1TUZ_A
tr|F8WBB7|F8WBB7_HUMAN,3HQI_B
tr|F8WBC1|F8WBC1_HUMAN,6N7R_I
tr|F8WBK6|F8WBK6_HUMAN,3HN3_E
tr|F8WBZ6|F8WBZ6_HUMAN,4CV5_D
tr|F8WCE2|F8WCE2_HUMAN,7QWS_O
tr|F8WCL8|F8WCL8_HUMAN,4NJH_B
tr|F8WDI8|F8WDI8_HUMAN,7EGB_1
tr|F8WDP4|F8WDP4_HUMAN,5R97_A
tr|F8WDQ4|F8WDQ4_HUMAN,1A73_B
tr|F8WE27|F8WE27_HUMAN,6HG4_B
tr|F8WE79|F8WE79_HUMAN,5X6U_E
tr|F8WEN9|F8WEN9_HUMAN,3D87_A
tr|F8WEQ3|F8WEQ3_HUMAN,3E56_A
tr|F8WF35|F8WF35_HUMAN,5JDK_A
tr|F8WFA3|F8WFA3_HUMAN,2DK6_A
tr|G3V1A3|G3V1A3_HUMAN,4WJ7_A
tr|G3V2L2|G3V2L2_HUMAN,6UX2_A
tr|G3V380|G3V380_HUMAN,6VEC_g
tr|G5E9Y3|G5E9Y3_HUMAN,3LJU_X
tr|H0Y300|H0Y300_HUMAN,4F4O_L
tr|H0Y4D4|H0Y4D4_HUMAN,2IIK_B
tr|H0Y4Z1|H0Y4Z1_HUMAN,2NUN_A
tr|H0Y5C6|H0Y5C6_HUMAN,2J3S_B
tr|H0Y936|H0Y936_HUMAN,7QE7_U
tr|H0YAP3|H0YAP3_HUMAN,3VMN_A
tr|H0YB00|H0YB00_HUMAN,6FOA_A
tr|H0YCZ8|H0YCZ8_HUMAN,3SKQ_A
tr|H0YDZ4|H0YDZ4_HUMAN,6PCV_A
tr|H0YE68|H0YE68_HUMAN,7ENC_a
tr|H0YEW9|H0YEW9_HUMAN,3LQC_A
tr|H0YF45|H0YF45_HUMAN,5NZS_P
tr|H0YFP7|H0YFP7_HUMAN,2Z15_C
tr|H0YFZ8|H0YFZ8_HUMAN,6L30_A
tr|H0YHT0|H0YHT0_HUMAN,4K0R_A
tr|H0YI74|H0YI74_HUMAN,6PW5_D
tr|H0YIY5|H0YIY5_HUMAN,6E2H_F
tr|H0YK11|H0YK11_HUMAN,6FYY_m
tr|H0YL94|H0YL94_HUMAN,5CK3_B
tr|H0YL98|H0YL98_HUMAN,7KEK_E
tr|H0YMC6|H0YMC6_HUMAN,7PUA_F5
tr|H0YN61|H0YN61_HUMAN,6HFG_B
tr|H0YNN2|H0YNN2_HUMAN,7KEK_E
tr|H0YNV7|H0YNV7_HUMAN,6CX6_B
tr|H3BM83|H3BM83_HUMAN,2XMS_A
tr|H3BNC1|H3BNC1_HUMAN,7DVQ_4
tr|H3BQ49|H3BQ49_HUMAN,2ID5_A
tr|H3BRD6|H3BRD6_HUMAN,6QNX_C
tr|H3BT24|H3BT24_HUMAN,2MH0_A
tr|H3BTA9|H3BTA9_HUMAN,5TUB_B
tr|H3BTS4|H3BTS4_HUMAN,5X8T_0
tr|H3BUJ3|H3BUJ3_HUMAN,7D3F_D
tr|H3BVE7|H3BVE7_HUMAN,3DAD_A
tr|H7BZ31|H7BZ31_HUMAN,2JU4_A
tr|H7BZ52|H7BZ52_HUMAN,5LZT_jj
tr|H7BZ81|H7BZ81_HUMAN,4DGK_A
tr|H7BZ91|H7BZ91_HUMAN,5DGO_A
tr|H7BZC6|H7BZC6_HUMAN,5U6Y_J
tr|H7C0A4|H7C0A4_HUMAN,3N89_B
tr|H7C1N1|H7C1N1_HUMAN,6YGH_D
tr|H7C2M7|H7C2M7_HUMAN,3C2G_A
tr|H7C474|H7C474_HUMAN,2L6M_A
tr|H7C528|H7C528_HUMAN,7DJT_E
tr|H7C5D9|H7C5D9_HUMAN,3CVR_A
tr|I3L0I7|I3L0I7_HUMAN,5IM8_A
tr|I3L1R8|I3L1R8_HUMAN,2J3T_C
tr|I3L233|I3L233_HUMAN,5C3L_A
tr|I3L277|I3L277_HUMAN,3OXH_A
tr|I3L4B0|I3L4B0_HUMAN,6ZYA_A
tr|J3KRQ9|J3KRQ9_HUMAN,6YWE_D
tr|J3KRX0|J3KRX0_HUMAN,4AKM_B
tr|J3KSC1|J3KSC1_HUMAN,4E6S_A
tr|J3KTL0|J3KTL0_HUMAN,6GCI_A
tr|J3QL40|J3QL40_HUMAN,7CKO_A
tr|J3QL50|J3QL50_HUMAN,2FIY_A
tr|J3QLD3|J3QLD3_HUMAN,2MGY_A
tr|J3QQH9|J3QQH9_HUMAN,7RFP_A
tr|J3QR00|J3QR00_HUMAN,7KMT_B
tr|J3QR05|J3QR05_HUMAN,6ELZ_w
tr|J3QRZ0|J3QRZ0_HUMAN,6LHM_D
tr|K7EIZ7|K7EIZ7_HUMAN,6NE6_A
tr|K7EJC4|K7EJC4_HUMAN,5H4Z_A
tr|K7EJH3|K7EJH3_HUMAN,7C06_J
tr|K7EKM3|K7EKM3_HUMAN,1YTZ_T
tr|K7EKQ8|K7EKQ8_HUMAN,6DU4_A
tr|K7ELH8|K7ELH8_HUMAN,6S7T_A
tr|K7ELP0|K7ELP0_HUMAN,6OTN_C
tr|K7EMJ2|K7EMJ2_HUMAN,4QC8_A
tr|K7EMM5|K7EMM5_HUMAN,4E15_B
tr|K7EMU4|K7EMU4_HUMAN,5LV0_A
tr|K7EP88|K7EP88_HUMAN,6LK8_D
tr|K7EPF5|K7EPF5_HUMAN,4NFU_B
tr|K7EQ50|K7EQ50_HUMAN,7TBW_A
tr|K7EQU1|K7EQU1_HUMAN,6FCX_A
tr|K7ERT1|K7ERT1_HUMAN,1V0D_A
tr|K7ESK7|K7ESK7_HUMAN,6XOG_B
tr|M0QX01|M0QX01_HUMAN,6KN7_a
tr|M0QYP4|M0QYP4_HUMAN,5VKJ_A
tr|M0QZH1|M0QZH1_HUMAN,7PW5_C
tr|M0R096|M0R096_HUMAN,6TDV_I
tr|M0R0U7|M0R0U7_HUMAN,5LY5_A
tr|M0R112|M0R112_HUMAN,7JPP_C
tr|M0R142|M0R142_HUMAN,5LKT_A
tr|M0R148|M0R148_HUMAN,5KHQ_A
tr|Q06HB5|Q06HB5_HUMAN,6QNX_C
tr|Q3SY61|Q3SY61_HUMAN,5U70_A
tr|Q4W8S1|Q4W8S1_HUMAN,4IJD_A
tr|Q5FBW6|Q5FBW6_HUMAN,6UX2_A
tr|Q5JPA5|Q5JPA5_HUMAN,5DV7_C
tr|Q5T6P2|Q5T6P2_HUMAN,7AEJ_C
tr|Q5TB16|Q5TB16_HUMAN,6KMH_D
tr|Q5VUC9|Q5VUC9_HUMAN,6AHU_C
tr|Q5VUY5|Q5VUY5_HUMAN,7RRO_8
tr|Q5VXM9|Q5VXM9_HUMAN,7BT6_v
tr|Q672R2|Q672R2_HUMAN,4OM3_D
tr|Q6PJI1|Q6PJI1_HUMAN,3NWN_A
tr|Q6Y8G5|Q6Y8G5_HUMAN,6QNX_C
sp|Q8N3U1|YS014_HUMAN,1Z3V_A
tr|R4GMS5|R4GMS5_HUMAN,2F40_A
tr|R4GN48|R4GN48_HUMAN,4AKR_C
tr|R4GNC0|R4GNC0_HUMAN,6DXW_C
tr|R4GNF5|R4GNF5_HUMAN,4QKV_C
tr|S4R3G4|S4R3G4_HUMAN,2YU2_A
tr|S4R429|S4R429_HUMAN,3VG9_A
tr|U3KQ77|U3KQ77_HUMAN,6ZHU_H
tr|V9GY03|V9GY03_HUMAN,7EGG_D
tr|V9GY78|V9GY78_HUMAN,6QWJ_v
sp|A6NDV4|TMM8B_HUMAN,6YXH_A
sp|O43318|M3K7_HUMAN,4O91_A
sp|O43405|COCH_HUMAN,4CN9_B
sp|O43493|TGON2_HUMAN,6M0S_C
sp|O43809|CPSF5_HUMAN,2CL3_A
sp|O60231|DHX16_HUMAN,7DVQ_x
sp|O60266|ADCY3_HUMAN,6R4P_A
sp|O60890|OPHN1_HUMAN,4H8S_C
sp|O75159|SOCS5_HUMAN,2N34_A
sp|O75935|DCTN3_HUMAN,6ZNL_O
sp|O95394|AGM1_HUMAN,2DKD_A
sp|O95528|GTR10_HUMAN,4ZW9_A
sp|O95672|ECEL1_HUMAN,3ZUK_B
sp|P01210|PENK_HUMAN,5AC4_A
sp|P07204|TRBM_HUMAN,3M0C_C
sp|P09661|RU2A_HUMAN,7DCO_o
sp|P10301|RRAS_HUMAN,7S0Z_D
sp|P12004|PCNA_HUMAN,5HAC_F
sp|P15260|INGR1_HUMAN,3BES_R
sp|P15515|HIS1_HUMAN,5DO7_A
sp|P22310|UD14_HUMAN,7BV3_B
sp|P27540|ARNT_HUMAN,5V0L_A
sp|P29373|RABP2_HUMAN,6I9F_A
sp|P34903|GBRA3_HUMAN,6X3T_E
sp|P35914|HMGCL_HUMAN,6NDS_A
sp|P36894|BMR1A_HUMAN,3MDY_C
sp|P39210|MPV17_HUMAN,1I8N_B
sp|P40818|UBP8_HUMAN,3N3K_A
sp|P43004|EAA2_HUMAN,6MPB_A
sp|P46379|BAG6_HUMAN,7RUC_G
sp|P48730|KC1D_HUMAN,6PXN_B
sp|P53539|FOSB_HUMAN,1HJB_D
sp|P61011|SRP54_HUMAN,7OBR_x
sp|P62979|RS27A_HUMAN,4V5O_A9
sp|Q00604|NDP_HUMAN,5CL1_A
sp|Q02539|H11_HUMAN,7K63_U
sp|Q07890|SOS2_HUMAN,3KSY_A
sp|Q12913|PTPRJ_HUMAN,3I36_A
sp|Q13323|BIK_HUMAN,1DDB_A
sp|Q14168|MPP2_HUMAN,2XKX_B
sp|Q14242|SELPL_HUMAN,7E5N_B
sp|Q14318|FKBP8_HUMAN,5MGX_G
sp|Q15155|NOMO1_HUMAN,2XHN_B
sp|Q15661|TRYB1_HUMAN,6VVU_B
sp|Q16586|SGCA_HUMAN,6SEQ_A
sp|Q16762|THTR_HUMAN,1RHS_A
sp|Q2TAZ0|ATG2A_HUMAN,6CBC_B
sp|Q53GD3|CTL4_HUMAN,4XZC_A
sp|Q5HYW2|NHSL2_HUMAN,3P8C_D
sp|Q68E01|INT3_HUMAN,4OWT_A
sp|Q6RW13|ATRAP_HUMAN,7F9O_9
sp|Q6TCH4|PAQR6_HUMAN,5LX9_A
sp|Q6ZU52|K0408_HUMAN,7N9F_z
sp|Q7Z406|MYH14_HUMAN,6Z47_G
sp|Q7Z4S6|KI21A_HUMAN,5MM7_K
sp|Q86SG5|S1A7A_HUMAN,1PSR_B
sp|Q86UD3|MARH3_HUMAN,2M6M_A
sp|Q86WA9|S2611_HUMAN,7S9B_B
sp|Q86XK2|FBX11_HUMAN,7O7T_A
sp|Q86XP1|DGKH_HUMAN,1R79_A
sp|Q86Y46|K2C73_HUMAN,3TNU_A
sp|Q8IU85|KCC1D_HUMAN,6T29_AAA
sp|Q8IVW8|SPNS2_HUMAN,1PW4_A
sp|Q8IWZ6|BBS7_HUMAN,6VBV_7
sp|Q8N2S1|LTBP4_HUMAN,4XBM_B
sp|Q8N3C0|ASCC3_HUMAN,7DCO_D
sp|Q8N5I4|DHRSX_HUMAN,6RNV_A
sp|Q8N912|NRAC_HUMAN,1O5H_B
sp|Q8NC24|RELL2_HUMAN,6UM1_A
sp|Q8NEV8|EXPH5_HUMAN,3BC1_F
sp|Q8WU79|SMAP2_HUMAN,3T9K_A
sp|Q8WVQ1|CANT1_HUMAN,1S1D_A
sp|Q8WXF1|PSPC1_HUMAN,6WMZ_A
sp|Q92567|F168A_HUMAN,5D1F_A
sp|Q92911|SC5A5_HUMAN,7SL9_A
sp|Q96LC7|SIG10_HUMAN,5LFU_A
sp|Q96PQ6|ZN317_HUMAN,6QNX_C
sp|Q96QF0|RAB3I_HUMAN,4UJ5_C
sp|Q96QU1|PCD15_HUMAN,6C13_A
sp|Q99677|LPAR4_HUMAN,5XSZ_A
sp|Q9BT67|NFIP1_HUMAN,7JSX_H
sp|Q9BXU9|CABP8_HUMAN,3Q5I_A
sp|Q9H0A6|RNF32_HUMAN,6ID1_q
sp|Q9H3Z4|DNJC5_HUMAN,7KAM_D
sp|Q9HAP6|LIN7B_HUMAN,3UIT_D
sp|Q9HCM2|PLXA4_HUMAN,6VXK_B
sp|Q9NPE3|NOP10_HUMAN,7BGB_J
sp|Q9NQW5|PRDM7_HUMAN,4IJD_A
sp|Q9NRP7|STK36_HUMAN,5UPL_A
sp|Q9NRR5|UBQL4_HUMAN,1OQY_A
sp|Q9NV92|NFIP2_HUMAN,6PVP_B
sp|Q9NYB0|TE2IP_HUMAN,3K6G_B
sp|Q9NYI0|PSD3_HUMAN,4D7R_A
sp|Q9NZ52|GGA3_HUMAN,1OXZ_A
sp|Q9NZM3|ITSN2_HUMAN,3JZY_A
sp|Q9P0I2|EMC3_HUMAN,7ADO_C
sp|Q9P0L2|MARK1_HUMAN,6C9D_A
sp|Q9UJX4|APC5_HUMAN,7QE7_O
sp|Q9UKS6|PACN3_HUMAN,4BNE_B
sp|Q9UKT7|FBXL3_HUMAN,4I6J_B
sp|Q9UL40|ZN346_HUMAN,6QX9_A2
sp|Q9ULD6|INTU_HUMAN,4QL6_C
sp|Q9ULI0|ATD2B_HUMAN,6JPU_E
sp|Q9UNE7|CHIP_HUMAN,2C2L_A
sp|Q9Y253|POLH_HUMAN,7M7N_A
sp|Q9Y272|RASD1_HUMAN,3J8G_X
sp|Q9Y2I6|NINL_HUMAN,7RRO_t
sp|Q9Y2P4|S27A6_HUMAN,2VSQ_A
sp|Q9Y6B7|AP4B1_HUMAN,7P3Z_B
sp|Q9Y6D6|BIG1_HUMAN,5HAS_B
sp|Q9Y6H8|CXA3_HUMAN,7JKC_D
sp|A6NJB7|PRR19_HUMAN,6L5D_B
tr|F8VQZ7|F8VQZ7_HUMAN,1KQ9_A
sp|O00230|CORT_HUMAN,4GU5_A
sp|P17029|ZKSC1_HUMAN,6QNX_C
sp|P57738|TCTA_HUMAN,3PVL_B
sp|P61567|ENK7_HUMAN,6MAR_D
sp|Q6ZS81|WDFY4_HUMAN,1T77_B
sp|Q8N859|ZN713_HUMAN,6QNX_C
sp|Q8N8E3|CE112_HUMAN,6SO3_B
sp|Q92610|ZN592_HUMAN,6QNX_C
sp|Q96K49|TM87B_HUMAN,4DX7_B
sp|Q96SE0|ABHD1_HUMAN,6NFF_A
sp|Q9BZD7|TMG3_HUMAN,5EDM_A
sp|Q9GZN6|S6A16_HUMAN,6M18_A
sp|Q9NQT6|FSCN3_HUMAN,6B0T_B
sp|Q9NY57|ST32B_HUMAN,4FR4_B
sp|Q9ULZ0|T53G3_HUMAN,7NKS_A
sp|Q9Y2Q1|ZN257_HUMAN,6QNX_C
sp|A0A075B6S2|KVD29_HUMAN,4OJD_H
tr|A0A0A0MQS1|A0A0A0MQS1_HUMAN,3TRI_A
tr|A0A2U3TZV8|A0A2U3TZV8_HUMAN,4GNK_D
tr|A0A499FJ16|A0A499FJ16_HUMAN,4HZS_D
tr|A0A499FJL5|A0A499FJL5_HUMAN,5MSQ_A
sp|A6NFC9|OR2W5_HUMAN,7DDZ_A
sp|A8MWD9|RUXGL_HUMAN,5YZG_i
tr|B1AKN8|B1AKN8_HUMAN,6LTJ_I
tr|B7ZLR4|B7ZLR4_HUMAN,3J09_A
tr|C9JIF9|C9JIF9_HUMAN,7EP9_G
tr|E9PS11|E9PS11_HUMAN,7KAM_G
tr|F5GWR7|F5GWR7_HUMAN,2FH7_A
tr|F5GXF0|F5GXF0_HUMAN,7KW7_F
tr|F6S8Q4|F6S8Q4_HUMAN,6O5F_A
tr|F8VXI8|F8VXI8_HUMAN,7ANE_e
tr|H0YFW5|H0YFW5_HUMAN,6Q9V_B
tr|K7EQ16|K7EQ16_HUMAN,6XQJ_A
sp|O00479|HMGN4_HUMAN,6PX3_S
sp|O60575|ISK4_HUMAN,1HDL_A
sp|P0C025|NUD17_HUMAN,5LF8_A
sp|Q49AG3|ZBED5_HUMAN,2BW3_A
sp|Q4KMZ8|NKAI1_HUMAN,6WVG_B
sp|Q56VL3|OCAD2_HUMAN,3EBE_A
sp|Q6P9A1|ZN530_HUMAN,6QNX_C
sp|Q7RTT4|SSX8_HUMAN,7D59_Q
sp|Q8N8Q9|NIPA2_HUMAN,6UKJ_A
sp|Q8NDY6|BHE23_HUMAN,4AYA_B
sp|Q8NH50|OR8K5_HUMAN,7BVQ_B
sp|Q96RP8|KCNA7_HUMAN,7EJ1_D
sp|Q9BQY6|WFDC6_HUMAN,2W8X_A
sp|Q9Y3T6|R3HC1_HUMAN,3CTR_A
tr|V9GYY3|V9GYY3_HUMAN,5A4J_D
tr|A0A087WTE4|A0A087WTE4_HUMAN,4WRM_A
tr|A0A087X0M4|A0A087X0M4_HUMAN,4H87_B
tr|A0A0A6YYJ5|A0A0A6YYJ5_HUMAN,1SJJ_A
tr|A0A0D9SGI5|A0A0D9SGI5_HUMAN,6BZ1_B
tr|A0A0G2JHL3|A0A0G2JHL3_HUMAN,5YZ0_C
tr|A0A0G2JI85|A0A0G2JI85_HUMAN,6BSD_A
tr|A0A0G2JNH5|A0A0G2JNH5_HUMAN,6VVO_A
tr|A0A0S2Z3M4|A0A0S2Z3M4_HUMAN,1EFV_A
tr|A0A0U1RQV4|A0A0U1RQV4_HUMAN,4YVC_A
tr|A0A1B0GUZ8|A0A1B0GUZ8_HUMAN,6QVC_A
tr|A0A1W2PS44|A0A1W2PS44_HUMAN,4A8J_D
tr|A0A2C9F2M5|A0A2C9F2M5_HUMAN,7BVQ_B
tr|A0A2R8Y4C5|A0A2R8Y4C5_HUMAN,6LTJ_I
tr|A0A2R8Y574|A0A2R8Y574_HUMAN,6W6W_A
tr|A0A2R8Y893|A0A2R8Y893_HUMAN,7BVQ_B
tr|A0A2R8YDA3|A0A2R8YDA3_HUMAN,6WUD_B
tr|A0A2R8YEH4|A0A2R8YEH4_HUMAN,6NYY_C
tr|A0A2R8YGZ0|A0A2R8YGZ0_HUMAN,6NYY_C
tr|A0A3B3ISX6|A0A3B3ISX6_HUMAN,1JR2_A
tr|A0A3B3ITE5|A0A3B3ITE5_HUMAN,5MM7_K
tr|A0A3B3IUD4|A0A3B3IUD4_HUMAN,7EVZ_D
tr|A0A494C167|A0A494C167_HUMAN,6NT9_B
tr|A0A5F9ZHR8|A0A5F9ZHR8_HUMAN,4RLV_A
tr|A0A6Q8PG68|A0A6Q8PG68_HUMAN,7KAM_G
tr|A0A7I2V5G3|A0A7I2V5G3_HUMAN,6C9D_A
tr|A0A7P0PE46|A0A7P0PE46_HUMAN,2VP4_D
tr|A0A7P0T9T8|A0A7P0T9T8_HUMAN,7LUV_M
tr|A0A804HHW9|A0A804HHW9_HUMAN,7D5C_A
tr|A0A804HIE2|A0A804HIE2_HUMAN,6DS5_A
tr|A0A804HK86|A0A804HK86_HUMAN,1X9D_A
tr|A0A8I5KU89|A0A8I5KU89_HUMAN,7DVQ_z
tr|A0A8I5KXB6|A0A8I5KXB6_HUMAN,3ZLC_B
tr|A0A8I5KZ24|A0A8I5KZ24_HUMAN,5DM6_B
tr|A0A8Q3SIA3|A0A8Q3SIA3_HUMAN,7BAM_A
tr|A0A8Q3SIG1|A0A8Q3SIG1_HUMAN,1LSH_A
tr|A0A8V8TKY5|A0A8V8TKY5_HUMAN,3HUF_C
tr|A0A8V8TMJ9|A0A8V8TMJ9_HUMAN,3L5H_A
tr|A0A994J6T4|A0A994J6T4_HUMAN,5HOU_A
tr|A6NC89|A6NC89_HUMAN,3POY_A
tr|A6NFM0|A6NFM0_HUMAN,5XOG_K
tr|A6NMQ3|A6NMQ3_HUMAN,6CB1_s
tr|A6PVH9|A6PVH9_HUMAN,6KXU_C
tr|B4DZU5|B4DZU5_HUMAN,7EGG_H
tr|B7Z7N5|B7Z7N5_HUMAN,7EWR_C
tr|C9IYB4|C9IYB4_HUMAN,2PNR_B
tr|C9J066|C9J066_HUMAN,1IJ5_A
tr|C9J2B6|C9J2B6_HUMAN,3G5B_A
tr|C9J5Z8|C9J5Z8_HUMAN,7NFX_v
tr|C9JCI2|C9JCI2_HUMAN,7DRT_A
tr|C9JH95|C9JH95_HUMAN,3QOW_A
tr|C9K048|C9K048_HUMAN,3VRP_A
tr|E9PD12|E9PD12_HUMAN,4XI7_A
tr|E9PFG9|E9PFG9_HUMAN,7KEK_E
tr|E9PHR9|E9PHR9_HUMAN,2Q4M_A
tr|E9PIS9|E9PIS9_HUMAN,6PE2_A
tr|E9PQQ8|E9PQQ8_HUMAN,3L0S_C
tr|E9PR58|E9PR58_HUMAN,6SNI_X
tr|F2Z2P5|F2Z2P5_HUMAN,6U0O_B
tr|F2Z371|F2Z371_HUMAN,6PE2_A
tr|F6M2K2|F6M2K2_HUMAN,7C4J_I
tr|F8VV52|F8VV52_HUMAN,5FU6_B
tr|F8W7S1|F8W7S1_HUMAN,7NRC_A
tr|F8WCZ6|F8WCZ6_HUMAN,1ELV_A
tr|G3V4K3|G3V4K3_HUMAN,5BUZ_E
tr|G3V4T5|G3V4T5_HUMAN,1Q8K_A
tr|G3V5R3|G3V5R3_HUMAN,5Z58_R
tr|G3XAN0|G3XAN0_HUMAN,5T2A_AQ
tr|G5E931|G5E931_HUMAN,6TML_i6
tr|G5E9G1|G5E9G1_HUMAN,5ZX5_D
tr|H0Y2P9|H0Y2P9_HUMAN,6IDF_B
tr|H0YCQ6|H0YCQ6_HUMAN,6OFB_B
tr|H0YDM4|H0YDM4_HUMAN,6B9H_A
tr|H0YM93|H0YM93_HUMAN,7KOG_A
tr|H0YNG5|H0YNG5_HUMAN,3BVX_A
tr|H3BQX0|H3BQX0_HUMAN,5NW7_A
tr|H3BT37|H3BT37_HUMAN,3RF2_A
tr|H3BVB7|H3BVB7_HUMAN,6KHF_A
tr|H3BVE4|H3BVE4_HUMAN,1CF7_A
tr|H7C5C1|H7C5C1_HUMAN,5LC5_h
tr|H9KVA6|H9KVA6_HUMAN,4B1V_M
tr|J3KNR0|J3KNR0_HUMAN,6C9D_A
tr|J3KP36|J3KP36_HUMAN,6J4Z_W
tr|J3KRL0|J3KRL0_HUMAN,7KOG_A
tr|J3KRP4|J3KRP4_HUMAN,6VKL_B
tr|J3KTJ3|J3KTJ3_HUMAN,4WZD_25
tr|K7EL76|K7EL76_HUMAN,6SWU_D
sp|P0CG23|ZN853_HUMAN,6QNX_C
tr|Q3BDU5|Q3BDU5_HUMAN,7D9N_A
tr|Q49AN9|Q49AN9_HUMAN,5YZG_i
sp|Q5EBN2|TRI61_HUMAN,6QAJ_B
tr|Q5JXI2|Q5JXI2_HUMAN,2JTN_A
tr|Q5SWX3|Q5SWX3_HUMAN,5U6Y_J
tr|Q5VZZ6|Q5VZZ6_HUMAN,7PY2_C
tr|Q5W005|Q5W005_HUMAN,6VWU_A
sp|Q8N755|S66A3_HUMAN,5XPD_A
sp|Q96KF7|SMIM8_HUMAN,6LO8_B
sp|Q9H607|OCEL1_HUMAN,7OKY_M
sp|Q9NX36|DJC28_HUMAN,3LZ8_B
sp|Q9Y4M8|CH071_HUMAN,4LRX_B
tr|S4R469|S4R469_HUMAN,7DVQ_4
tr|A0A075B7E7|A0A075B7E7_HUMAN,1XMH_D
tr|A0A087WUE5|A0A087WUE5_HUMAN,5LTL_B
tr|A0A087WWA2|A0A087WWA2_HUMAN,6S7T_E
tr|A0A087WXB3|A0A087WXB3_HUMAN,6BRH_B
tr|A0A087WXI2|A0A087WXI2_HUMAN,7KWO_V
tr|A0A087WY05|A0A087WY05_HUMAN,6CRI_M
tr|A0A087WYF0|A0A087WYF0_HUMAN,6BK8_P
tr|A0A087WYS8|A0A087WYS8_HUMAN,2X24_A
tr|A0A087WZF9|A0A087WZF9_HUMAN,7ANE_at
tr|A0A087X0W0|A0A087X0W0_HUMAN,5HZH_A
tr|A0A087X0X7|A0A087X0X7_HUMAN,5KHE_B
tr|A0A087X203|A0A087X203_HUMAN,4B9D_B
tr|A0A087X223|A0A087X223_HUMAN,2L5Y_A
tr|A0A096LP59|A0A096LP59_HUMAN,5GRQ_D
tr|A0A0A0MSP7|A0A0A0MSP7_HUMAN,5L04_A
tr|A0A0B4J2A8|A0A0B4J2A8_HUMAN,5UX4_B
tr|A0A0C4DFW7|A0A0C4DFW7_HUMAN,6FMQ_B
tr|A0A0C4DGL7|A0A0C4DGL7_HUMAN,7C6O_A
tr|A0A0G2JKQ6|A0A0G2JKQ6_HUMAN,6ZPN_B
tr|A0A0G2JKT9|A0A0G2JKT9_HUMAN,6Z1P_BR
tr|A0A0G2JLW4|A0A0G2JLW4_HUMAN,2L4W_A
tr|A0A0G2JM05|A0A0G2JM05_HUMAN,5OR7_C
tr|A0A0G2JM25|A0A0G2JM25_HUMAN,7VTQ_K
tr|A0A0G2JPY8|A0A0G2JPY8_HUMAN,1NKR_A
tr|A0A0G2JQN5|A0A0G2JQN5_HUMAN,5I8Y_A
tr|A0A0G2JR26|A0A0G2JR26_HUMAN,4ZO4_D
tr|A0A0U1RQP7|A0A0U1RQP7_HUMAN,1QC6_B
tr|A0A0U1RRF3|A0A0U1RRF3_HUMAN,3J92_1
sp|A0A1B0GTU2|CTXD1_HUMAN,6FTI_1
sp|A0A1B0GUA9|CM046_HUMAN,7ANE_BM
tr|A0A1B0GVT3|A0A1B0GVT3_HUMAN,6KIP_B
tr|A0A1B0GVZ7|A0A1B0GVZ7_HUMAN,6ODM_B
tr|A0A1W2PNP0|A0A1W2PNP0_HUMAN,7W72_T
tr|A0A1W2PPQ7|A0A1W2PPQ7_HUMAN,7W72_T
tr|A0A1W2PQK2|A0A1W2PQK2_HUMAN,6NE6_A
tr|A0A1W2PQZ2|A0A1W2PQZ2_HUMAN,2QWU_B
tr|A0A1Y8EM58|A0A1Y8EM58_HUMAN,5CCB_B
tr|A0A286YFF3|A0A286YFF3_HUMAN,6FSW_A
tr|A0A2R8Y5P4|A0A2R8Y5P4_HUMAN,2NU8_B
tr|A0A2R8Y693|A0A2R8Y693_HUMAN,6WCZ_A
tr|A0A2R8Y7H6|A0A2R8Y7H6_HUMAN,1T98_A
tr|A0A2R8YCL0|A0A2R8YCL0_HUMAN,6Z1P_BK
tr|A0A2R8YCW7|A0A2R8YCW7_HUMAN,6TL1_B
tr|A0A2R8YFM9|A0A2R8YFM9_HUMAN,6EWP_B
tr|A0A2R8YGI6|A0A2R8YGI6_HUMAN,6UD5_B
tr|A0A3B3IRV2|A0A3B3IRV2_HUMAN,6X3M_I
tr|A0A3B3IS41|A0A3B3IS41_HUMAN,5M0J_H
tr|A0A3B3IS42|A0A3B3IS42_HUMAN,1ZCB_A
tr|A0A3B3IS51|A0A3B3IS51_HUMAN,6GJE_A
tr|A0A3B3ISV1|A0A3B3ISV1_HUMAN,6CAJ_B
tr|A0A3B3ITD4|A0A3B3ITD4_HUMAN,6VAB_B
tr|A0A3B3ITL6|A0A3B3ITL6_HUMAN,6V3F_A
tr|A0A494C040|A0A494C040_HUMAN,6YWY_7
tr|A0A494C0A0|A0A494C0A0_HUMAN,4X4W_A
tr|A0A494C0D5|A0A494C0D5_HUMAN,7P5J_A
tr|A0A494C0U2|A0A494C0U2_HUMAN,1XSZ_B
tr|A0A494C133|A0A494C133_HUMAN,6TMK_Q
tr|A0A494C1K2|A0A494C1K2_HUMAN,4NUT_B
tr|A0A590UJE9|A0A590UJE9_HUMAN,6B3E_C
tr|A0A590UK23|A0A590UK23_HUMAN,5XSY_A
tr|A0A590UK81|A0A590UK81_HUMAN,2XKX_B
tr|A0A5F9ZH73|A0A5F9ZH73_HUMAN,5L04_A
tr|A0A5F9ZHI8|A0A5F9ZHI8_HUMAN,2K5C_A
tr|A0A5F9ZHN2|A0A5F9ZHN2_HUMAN,6CGA_D
